타자,도루RAA,도루 성공,도루 실패,상대,도루,도실,도실%,도루기회,도루시도%,SPD,도루 성공 여부
서건창,1.42,48,17,두산,70,29,29.3,1172,8.5,7.2,도루
손아섭,0.7,10,3,두산,70,29,29.3,1172,8.5,7.2,도루
손아섭,0.7,10,3,두산,70,29,29.3,1172,8.5,7.2,도루
신종길,0.6,20,7,두산,70,29,29.3,1172,8.5,7.2,도루
신종길,0.6,20,7,두산,70,29,29.3,1172,8.5,7.2,실패
신종길,0.6,20,7,두산,70,29,29.3,1172,8.5,7.2,도루
신종길,0.6,20,7,두산,70,29,29.3,1172,8.5,7.2,실패
안치홍,0.94,19,6,두산,70,29,29.3,1172,8.5,7.2,도루
안치홍,0.94,19,6,두산,70,29,29.3,1172,8.5,7.2,실패
안치홍,0.94,19,6,두산,70,29,29.3,1172,8.5,7.2,도루
안치홍,0.94,19,6,두산,70,29,29.3,1172,8.5,7.2,도루
안치홍,0.94,19,6,두산,70,29,29.3,1172,8.5,7.2,도루
이종욱,1.63,15,4,두산,70,29,29.3,1172,8.5,7.2,도루
이종욱,1.63,15,4,두산,70,29,29.3,1172,8.5,7.2,도루
이종욱,1.63,15,4,두산,70,29,29.3,1172,8.5,7.2,도루
임훈,0.71,9,2,두산,70,29,29.3,1172,8.5,7.2,도루
정근우,5.07,32,3,두산,70,29,29.3,1172,8.5,7.2,도루
정근우,5.07,32,3,두산,70,29,29.3,1172,8.5,7.2,도루
정근우,5.07,32,3,두산,70,29,29.3,1172,8.5,7.2,도루
정근우,5.07,32,3,두산,70,29,29.3,1172,8.5,7.2,도루
정근우,5.07,32,3,두산,70,29,29.3,1172,8.5,7.2,도루
정근우,5.07,32,3,두산,70,29,29.3,1172,8.5,7.2,도루
조동화,4.05,37,7,두산,70,29,29.3,1172,8.5,7.2,실패
조동화,4.05,37,7,두산,70,29,29.3,1172,8.5,7.2,도루
조동화,4.05,37,7,두산,70,29,29.3,1172,8.5,7.2,실패
조동화,4.05,37,7,두산,70,29,29.3,1172,8.5,7.2,도루
조동화,4.05,37,7,두산,70,29,29.3,1172,8.5,7.2,실패
조동화,4.05,37,7,두산,70,29,29.3,1172,8.5,7.2,도루
조동화,4.05,37,7,두산,70,29,29.3,1172,8.5,7.2,도루
테임즈,1.83,11,2,두산,70,29,29.3,1172,8.5,7.2,도루
필,1.59,10,1,두산,70,29,29.3,1172,8.5,7.2,도루
김강민,4.03,32,5,롯데,45,26,36.6,1142,6.2,7.2,도루
김강민,4.03,32,5,롯데,45,26,36.6,1142,6.2,7.2,도루
김강민,4.03,32,5,롯데,45,26,36.6,1142,6.2,7.2,실패
김강민,4.03,32,5,롯데,45,26,36.6,1142,6.2,7.2,도루
김강민,4.03,32,5,롯데,45,26,36.6,1142,6.2,7.2,도루
김강민,4.03,32,5,롯데,45,26,36.6,1142,6.2,6.4,도루
김종호,1,22,7,롯데,45,26,36.6,1142,6.2,6.4,도루
김종호,1,22,7,롯데,45,26,36.6,1142,6.2,6.4,실패
나바로,0.7,25,9,롯데,45,26,36.6,1142,6.2,6.4,도루
나바로,0.7,25,9,롯데,45,26,36.6,1142,6.2,6.4,실패
나바로,0.7,25,9,롯데,45,26,36.6,1142,6.2,6.4,도루
나바로,0.7,25,9,롯데,45,26,36.6,1142,6.2,6.4,도루
나주환,0.62,10,3,롯데,45,26,36.6,1142,6.2,6.4,실패
나주환,0.62,10,3,롯데,45,26,36.6,1142,6.2,6.4,도루
나주환,0.62,10,3,롯데,45,26,36.6,1142,6.2,6.4,실패
나주환,0.62,10,3,롯데,45,26,36.6,1142,6.2,6.4,실패
모창민,1.41,14,3,롯데,45,26,36.6,1142,6.2,6.4,도루
박민우,5.27,50,10,롯데,45,26,36.6,1142,6.2,6.4,도루
박민우,5.27,50,10,롯데,45,26,36.6,1142,6.2,6.4,실패
박민우,5.27,50,10,롯데,45,26,36.6,1142,6.2,6.4,도루
박민우,5.27,50,10,롯데,45,26,36.6,1142,6.2,6.4,도루
박민우,5.27,50,10,롯데,45,26,36.6,1142,6.2,6.4,도루
박해민,3.33,36,8,롯데,45,26,36.6,1142,6.2,6.4,도루
박해민,3.33,36,8,롯데,45,26,36.6,1142,6.2,6.4,도루
박해민,3.33,36,8,롯데,45,26,36.6,1142,6.2,5,도루
박해민,3.33,36,8,롯데,45,26,36.6,1142,6.2,5,도루
서건창,1.42,48,17,롯데,45,26,36.6,1142,6.2,5,도루
서건창,1.42,48,17,롯데,45,26,36.6,1142,6.2,5,도루
신종길,0.6,20,7,롯데,45,26,36.6,1142,6.2,5,도루
안치홍,0.94,19,6,롯데,45,26,36.6,1142,6.2,5,실패
안치홍,0.94,19,6,롯데,45,26,36.6,1142,6.2,5,도루
이종욱,1.63,15,4,롯데,45,26,36.6,1142,6.2,5,실패
이종욱,1.63,15,4,롯데,45,26,36.6,1142,6.2,5,도루
이종욱,1.63,15,4,롯데,45,26,36.6,1142,6.2,5,도루
정근우,5.07,32,3,롯데,45,26,36.6,1142,6.2,5,도루
정근우,5.07,32,3,롯데,45,26,36.6,1142,6.2,7,도루
정근우,5.07,32,3,롯데,45,26,36.6,1142,6.2,7,도루
정수빈,4.25,32,5,롯데,45,26,36.6,1142,6.2,7,도루
정수빈,4.25,32,5,롯데,45,26,36.6,1142,6.2,7,도루
정수빈,4.25,32,5,롯데,45,26,36.6,1142,6.2,7,도루
조동화,4.05,37,7,롯데,45,26,36.6,1142,6.2,7,도루
조동화,4.05,37,7,롯데,45,26,36.6,1142,6.2,7,도루
조쉬벨,0.67,3,0,롯데,45,26,36.6,1142,6.2,7,도루
조쉬벨,0.67,3,0,롯데,45,26,36.6,1142,6.2,7,도루
테임즈,1.83,11,2,롯데,45,26,36.6,1142,6.2,7,도루
테임즈,1.83,11,2,롯데,45,26,36.6,1142,6.2,7,도루
테임즈,1.83,11,2,롯데,45,26,36.6,1142,6.2,7,도루
테임즈,1.83,11,2,롯데,45,26,36.6,1142,6.2,7,도루
필,1.59,10,1,롯데,45,26,36.6,1142,6.2,7,도루
권희동,0.57,6,1,삼성,57,27,32.1,1050,8,7,도루
김강민,4.03,32,5,삼성,57,27,32.1,1050,8,7,도루
김강민,4.03,32,5,삼성,57,27,32.1,1050,8,7,도루
김강민,4.03,32,5,삼성,57,27,32.1,1050,8,7,도루
김강민,4.03,32,5,삼성,57,27,32.1,1050,8,7,도루
김강민,4.03,32,5,삼성,57,27,32.1,1050,8,7,도루
김강민,4.03,32,5,삼성,57,27,32.1,1050,8,7,도루
김종호,1,22,7,삼성,57,27,32.1,1050,8,7,도루
김종호,1,22,7,삼성,57,27,32.1,1050,8,7,도루
김종호,1,22,7,삼성,57,27,32.1,1050,8,7,도루
김종호,1,22,7,삼성,57,27,32.1,1050,8,7,도루
나주환,0.62,10,3,삼성,57,27,32.1,1050,8,7,실패
나주환,0.62,10,3,삼성,57,27,32.1,1050,8,7,도루
모창민,1.41,14,3,삼성,57,27,32.1,1050,8,7,도루
모창민,1.41,14,3,삼성,57,27,32.1,1050,8,7,도루
모창민,1.41,14,3,삼성,57,27,32.1,1050,8,7,도루
박경수,0.76,7,1,삼성,57,27,32.1,1050,8,7,도루
박경수,0.76,7,1,삼성,57,27,32.1,1050,8,7,도루
박경수,0.76,7,1,삼성,57,27,32.1,1050,8,7,도루
박민우,5.27,50,10,삼성,57,27,32.1,1050,8,7.6,도루
박민우,5.27,50,10,삼성,57,27,32.1,1050,8,7.6,도루
박민우,5.27,50,10,삼성,57,27,32.1,1050,8,7.6,도루
박민우,5.27,50,10,삼성,57,27,32.1,1050,8,7.6,도루
박민우,5.27,50,10,삼성,57,27,32.1,1050,8,7.6,도루
박민우,5.27,50,10,삼성,57,27,32.1,1050,8,7.6,도루
박민우,5.27,50,10,삼성,57,27,32.1,1050,8,7.6,실패
박민우,5.27,50,10,삼성,57,27,32.1,1050,8,7.6,도루
서건창,1.42,48,17,삼성,57,27,32.1,1050,8,7.6,도루
서건창,1.42,48,17,삼성,57,27,32.1,1050,8,7.6,도루
서건창,1.42,48,17,삼성,57,27,32.1,1050,8,7.6,도루
서건창,1.42,48,17,삼성,57,27,32.1,1050,8,7.6,도루
서건창,1.42,48,17,삼성,57,27,32.1,1050,8,7.6,도루
서건창,1.42,48,17,삼성,57,27,32.1,1050,8,7.6,도루
서건창,1.42,48,17,삼성,57,27,32.1,1050,8,7.6,도루
서건창,1.42,48,17,삼성,57,27,32.1,1050,8,7.6,도루
손아섭,0.7,10,3,삼성,57,27,32.1,1050,8,7.6,실패
손아섭,0.7,10,3,삼성,57,27,32.1,1050,8,7.6,도루
신종길,0.6,20,7,삼성,57,27,32.1,1050,8,7.6,실패
신종길,0.6,20,7,삼성,57,27,32.1,1050,8,7.6,도루
신종길,0.6,20,7,삼성,57,27,32.1,1050,8,7.6,실패
신종길,0.6,20,7,삼성,57,27,32.1,1050,8,7.6,실패
안치홍,0.94,19,6,삼성,57,27,32.1,1050,8,7.6,도루
오재원,3.54,33,7,삼성,57,27,32.1,1050,8,7.6,도루
오재원,3.54,33,7,삼성,57,27,32.1,1050,8,7.6,실패
오재원,3.54,33,7,삼성,57,27,32.1,1050,8,7.6,도루
오재원,3.54,33,7,삼성,57,27,32.1,1050,8,7.6,도루
오재원,3.54,33,7,삼성,57,27,32.1,1050,8,7.6,실패
오재원,3.54,33,7,삼성,57,27,32.1,1050,8,7.6,도루
이종욱,1.63,15,4,삼성,57,27,32.1,1050,8,7.6,실패
임훈,0.71,9,2,삼성,57,27,32.1,1050,8,7.6,도루
임훈,0.71,9,2,삼성,57,27,32.1,1050,8,7.6,도루
정근우,5.07,32,3,삼성,57,27,32.1,1050,8,7.6,실패
정근우,5.07,32,3,삼성,57,27,32.1,1050,8,7.6,도루
정근우,5.07,32,3,삼성,57,27,32.1,1050,8,7.6,도루
정수빈,4.25,32,5,삼성,57,27,32.1,1050,8,7.6,도루
정수빈,4.25,32,5,삼성,57,27,32.1,1050,8,7.6,도루
조동화,4.05,37,7,삼성,57,27,32.1,1050,8,7.6,도루
조동화,4.05,37,7,삼성,57,27,32.1,1050,8,7.6,실패
조동화,4.05,37,7,삼성,57,27,32.1,1050,8,7.6,도루
조동화,4.05,37,7,삼성,57,27,32.1,1050,8,7.6,도루
테임즈,1.83,11,2,삼성,57,27,32.1,1050,8,7.6,도루
필,1.59,10,1,삼성,57,27,32.1,1050,8,7.6,도루
필,1.59,10,1,삼성,57,27,32.1,1050,8,7.6,도루
필,1.59,10,1,삼성,57,27,32.1,1050,8,7.6,도루
필,1.59,10,1,삼성,57,27,32.1,1050,8,7.6,도루
필,1.59,10,1,삼성,57,27,32.1,1050,8,7.6,실패
김강민,4.03,32,5,한화,43,23,34.9,927,7.1,7.6,도루
김강민,4.03,32,5,한화,43,23,34.9,927,7.1,7.6,도루
김강민,4.03,32,5,한화,43,23,34.9,927,7.1,7.6,도루
김종호,1,22,7,한화,43,23,34.9,927,7.1,7.6,실패
김종호,1,22,7,한화,43,23,34.9,927,7.1,7.6,실패
나바로,0.7,25,9,한화,43,23,34.9,927,7.1,7.6,실패
나바로,0.7,25,9,한화,43,23,34.9,927,7.1,7.6,도루
나바로,0.7,25,9,한화,43,23,34.9,927,7.1,7.6,도루
나바로,0.7,25,9,한화,43,23,34.9,927,7.1,7.6,실패
나주환,0.62,10,3,한화,43,23,34.9,927,7.1,7.6,도루
모창민,1.41,14,3,한화,43,23,34.9,927,7.1,7.6,도루
모창민,1.41,14,3,한화,43,23,34.9,927,7.1,7.6,도루
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,도루
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,도루
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,도루
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,도루
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,도루
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,도루
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,도루
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,실패
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,실패
박민우,5.27,50,10,한화,43,23,34.9,927,7.1,7.6,도루
박해민,3.33,36,8,한화,43,23,34.9,927,7.1,7.6,도루
박해민,3.33,36,8,한화,43,23,34.9,927,7.1,7.6,도루
박해민,3.33,36,8,한화,43,23,34.9,927,7.1,7.6,도루
박해민,3.33,36,8,한화,43,23,34.9,927,7.1,7.6,도루
서건창,1.42,48,17,한화,43,23,34.9,927,7.1,7.6,도루
서건창,1.42,48,17,한화,43,23,34.9,927,7.1,7.6,실패
서건창,1.42,48,17,한화,43,23,34.9,927,7.1,7.6,도루
서건창,1.42,48,17,한화,43,23,34.9,927,7.1,7.6,실패
서건창,1.42,48,17,한화,43,23,34.9,927,7.1,7.6,실패
손아섭,0.7,10,3,한화,43,23,34.9,927,7.1,7.6,도루
손아섭,0.7,10,3,한화,43,23,34.9,927,7.1,7.6,실패
신종길,0.6,20,7,한화,43,23,34.9,927,7.1,7.6,도루
신종길,0.6,20,7,한화,43,23,34.9,927,7.1,7.6,실패
신종길,0.6,20,7,한화,43,23,34.9,927,7.1,7.6,도루
신종길,0.6,20,7,한화,43,23,34.9,927,7.1,3,도루
신종길,0.6,20,7,한화,43,23,34.9,927,7.1,3,도루
안치홍,0.94,19,6,한화,43,23,34.9,927,7.1,3,도루
안치홍,0.94,19,6,한화,43,23,34.9,927,7.1,3,도루
안치홍,0.94,19,6,한화,43,23,34.9,927,7.1,6.3,실패
안치홍,0.94,19,6,한화,43,23,34.9,927,7.1,6.3,실패
오재원,3.54,33,7,한화,43,23,34.9,927,7.1,6.3,도루
오재원,3.54,33,7,한화,43,23,34.9,927,7.1,6.3,도루
오재원,3.54,33,7,한화,43,23,34.9,927,7.1,6.3,도루
오재원,3.54,33,7,한화,43,23,34.9,927,7.1,6.3,도루
오재원,3.54,33,7,한화,43,23,34.9,927,7.1,6.3,도루
오재원,3.54,33,7,한화,43,23,34.9,927,7.1,6.3,도루
이종욱,1.63,15,4,한화,43,23,34.9,927,7.1,6.3,도루
이종욱,1.63,15,4,한화,43,23,34.9,927,7.1,6.3,실패
임훈,0.71,9,2,한화,43,23,34.9,927,7.1,6.3,실패
임훈,0.71,9,2,한화,43,23,34.9,927,7.1,6.3,도루
임훈,0.71,9,2,한화,43,23,34.9,927,7.1,6.3,도루
정수빈,4.25,32,5,한화,43,23,34.9,927,7.1,4.3,도루
정수빈,4.25,32,5,한화,43,23,34.9,927,7.1,4.3,도루
정수빈,4.25,32,5,한화,43,23,34.9,927,7.1,4.3,도루
정수빈,4.25,32,5,한화,43,23,34.9,927,7.1,4.3,도루
정수빈,4.25,32,5,한화,43,23,34.9,927,7.1,4.3,도루
조동화,4.05,37,7,한화,43,23,34.9,927,7.1,4.3,도루
조동화,4.05,37,7,한화,43,23,34.9,927,7.1,4.3,도루
조동화,4.05,37,7,한화,43,23,34.9,927,7.1,4.3,도루
조동화,4.05,37,7,한화,43,23,34.9,927,7.1,4.3,도루
조동화,4.05,37,7,한화,43,23,34.9,927,7.1,4.3,도루
테임즈,1.83,11,2,한화,43,23,34.9,927,7.1,4.3,도루
